experiment	file	q	beam_size	size_view	dedup	algo	view	key	value
VaryDeduplication	breast.arff	25	100	5	50	Approximative	19	Strength	0.706024907104362
VaryDeduplication	breast.arff	25	100	5	50	Approximative	19	Columns	dim30, dim24, dim31, dim32, dim22
VaryDeduplication	breast.arff	25	100	5	50	Approximative	20	Strength	0.706024907104362
VaryDeduplication	breast.arff	25	100	5	50	Approximative	20	Columns	dim28, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	50	Approximative	21	Strength	0.705520536043202
VaryDeduplication	breast.arff	25	100	5	50	Approximative	21	Columns	dim26, dim25, dim31, dim27, dim32
VaryDeduplication	breast.arff	25	100	5	50	Approximative	22	Strength	0.7055205360432
VaryDeduplication	breast.arff	25	100	5	50	Approximative	22	Columns	dim29, dim27, dim31, dim32, dim24
VaryDeduplication	breast.arff	25	100	5	50	Approximative	23	Strength	0.702212343962122
VaryDeduplication	breast.arff	25	100	5	50	Approximative	23	Columns	dim28, dim25, dim30, dim29, dim23
VaryDeduplication	breast.arff	25	100	5	50	Approximative	24	Strength	0.70170797290096
VaryDeduplication	breast.arff	25	100	5	50	Approximative	24	Columns	dim28, dim27, dim32, dim29, dim21
VaryDeduplication	breast.arff	25	100	5	50	Approximative	25	Strength	0.699736460145592
VaryDeduplication	breast.arff	25	100	5	50	Approximative	25	Columns	dim28, dim25, dim30, dim31, dim32
VaryDeduplication	breast.arff	25	100	5	50	Approximative	1	NaiveBayes - F1	0.314780457637601
VaryDeduplication	breast.arff	25	100	5	50	Approximative	2	NaiveBayes - F1	0.35952380952381
VaryDeduplication	breast.arff	25	100	5	50	Approximative	3	NaiveBayes - F1	0.350587507730365
VaryDeduplication	breast.arff	25	100	5	50	Approximative	4	NaiveBayes - F1	0.396092796092796
VaryDeduplication	breast.arff	25	100	5	50	Approximative	5	NaiveBayes - F1	0.358954008954009
VaryDeduplication	breast.arff	25	100	5	50	Approximative	6	NaiveBayes - F1	0.267730186480186
VaryDeduplication	breast.arff	25	100	5	50	Approximative	7	NaiveBayes - F1	0.329572510822511
VaryDeduplication	breast.arff	25	100	5	50	Approximative	8	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	50	Approximative	9	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	50	Approximative	10	NaiveBayes - F1	0.338690476190476
VaryDeduplication	breast.arff	25	100	5	50	Approximative	11	NaiveBayes - F1	0.183673469387755
VaryDeduplication	breast.arff	25	100	5	50	Approximative	12	NaiveBayes - F1	0.333487940630798
VaryDeduplication	breast.arff	25	100	5	50	Approximative	13	NaiveBayes - F1	0.257142857142857
VaryDeduplication	breast.arff	25	100	5	50	Approximative	14	NaiveBayes - F1	0.339502164502165
VaryDeduplication	breast.arff	25	100	5	50	Approximative	15	NaiveBayes - F1	0.45
VaryDeduplication	breast.arff	25	100	5	50	Approximative	16	NaiveBayes - F1	0.376149776149776
VaryDeduplication	breast.arff	25	100	5	50	Approximative	17	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	50	Approximative	18	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	50	Approximative	19	NaiveBayes - F1	0.392261904761905
VaryDeduplication	breast.arff	25	100	5	50	Approximative	20	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	50	Approximative	21	NaiveBayes - F1	0.217687074829932
VaryDeduplication	breast.arff	25	100	5	50	Approximative	22	NaiveBayes - F1	0.356613756613757
VaryDeduplication	breast.arff	25	100	5	50	Approximative	23	NaiveBayes - F1	0.248340548340548
VaryDeduplication	breast.arff	25	100	5	50	Approximative	24	NaiveBayes - F1	0.367965367965368
VaryDeduplication	breast.arff	25	100	5	50	Approximative	25	NaiveBayes - F1	0.217687074829932
VaryDeduplication	breast.arff	25	100	5	50	Approximative	1	kNN - F1	0.277210884353742
VaryDeduplication	breast.arff	25	100	5	50	Approximative	2	kNN - F1	0.248253968253968
VaryDeduplication	breast.arff	25	100	5	50	Approximative	3	kNN - F1	0.234013605442177
VaryDeduplication	breast.arff	25	100	5	50	Approximative	4	kNN - F1	0.248436748436748
VaryDeduplication	breast.arff	25	100	5	50	Approximative	5	kNN - F1	0.27962962962963
VaryDeduplication	breast.arff	25	100	5	50	Approximative	6	kNN - F1	0.247142857142857
VaryDeduplication	breast.arff	25	100	5	50	Approximative	7	kNN - F1	0.296488696488697
VaryDeduplication	breast.arff	25	100	5	50	Approximative	8	kNN - F1	0.176190476190476
VaryDeduplication	breast.arff	25	100	5	50	Approximative	9	kNN - F1	0.261904761904762
VaryDeduplication	breast.arff	25	100	5	50	Approximative	10	kNN - F1	0.254497354497354
VaryDeduplication	breast.arff	25	100	5	50	Approximative	11	kNN - F1	0.200925925925926
VaryDeduplication	breast.arff	25	100	5	50	Approximative	12	kNN - F1	0.211507936507937
VaryDeduplication	breast.arff	25	100	5	50	Approximative	13	kNN - F1	0.294444444444444
VaryDeduplication	breast.arff	25	100	5	50	Approximative	14	kNN - F1	0.415079365079365
VaryDeduplication	breast.arff	25	100	5	50	Approximative	15	kNN - F1	0.222222222222222
VaryDeduplication	breast.arff	25	100	5	50	Approximative	16	kNN - F1	0.26875
VaryDeduplication	breast.arff	25	100	5	50	Approximative	17	kNN - F1	0.313888888888889
VaryDeduplication	breast.arff	25	100	5	50	Approximative	18	kNN - F1	0.306233889567223
VaryDeduplication	breast.arff	25	100	5	50	Approximative	19	kNN - F1	0.287698412698413
VaryDeduplication	breast.arff	25	100	5	50	Approximative	20	kNN - F1	0.307142857142857
VaryDeduplication	breast.arff	25	100	5	50	Approximative	21	kNN - F1	0.250793650793651
VaryDeduplication	breast.arff	25	100	5	50	Approximative	22	kNN - F1	0.211507936507937
VaryDeduplication	breast.arff	25	100	5	50	Approximative	23	kNN - F1	0.386111111111111
VaryDeduplication	breast.arff	25	100	5	50	Approximative	24	kNN - F1	0.356349206349206
VaryDeduplication	breast.arff	25	100	5	50	Approximative	25	kNN - F1	0.254761904761905
VaryDeduplication	breast.arff	25	100	5	50	Approximative	0	Diversity	14
VaryDeduplication	breast.arff	25	100	5	50	Approximative	0	Dissimilarity	0.309074074074074
VaryDeduplication	breast.arff	25	100	5	75	Approximative	1	Strength	0.736327937407391
VaryDeduplication	breast.arff	25	100	5	75	Approximative	1	Columns	dim20, dim19, dim21, dim32, dim28
VaryDeduplication	breast.arff	25	100	5	75	Approximative	2	Strength	0.733852053590861
VaryDeduplication	breast.arff	25	100	5	75	Approximative	2	Columns	dim30, dim24, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	3	Strength	0.732011003203992
VaryDeduplication	breast.arff	25	100	5	75	Approximative	3	Columns	dim28, dim27, dim32, dim31, dim21
VaryDeduplication	breast.arff	25	100	5	75	Approximative	4	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	75	Approximative	4	Columns	dim29, dim28, dim31, dim30, dim24
VaryDeduplication	breast.arff	25	100	5	75	Approximative	5	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	75	Approximative	5	Columns	dim28, dim27, dim30, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	75	Approximative	6	Strength	0.726226927306382
VaryDeduplication	breast.arff	25	100	5	75	Approximative	6	Columns	dim25, dim20, dim28, dim24, dim27
VaryDeduplication	breast.arff	25	100	5	75	Approximative	7	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	75	Approximative	7	Columns	dim32, dim19, dim23, dim22, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	8	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	75	Approximative	8	Columns	dim28, dim25, dim26, dim27, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	9	Strength	0.723751043489852
VaryDeduplication	breast.arff	25	100	5	75	Approximative	9	Columns	dim30, dim25, dim27, dim28, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	10	Strength	0.719938480347611
VaryDeduplication	breast.arff	25	100	5	75	Approximative	10	Columns	dim28, dim27, dim32, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	75	Approximative	11	Strength	0.717462596531081
VaryDeduplication	breast.arff	25	100	5	75	Approximative	11	Columns	dim28, dim26, dim32, dim29, dim22
VaryDeduplication	breast.arff	25	100	5	75	Approximative	12	Strength	0.71562154614421
VaryDeduplication	breast.arff	25	100	5	75	Approximative	12	Columns	dim25, dim24, dim26, dim32, dim20
VaryDeduplication	breast.arff	25	100	5	75	Approximative	13	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	75	Approximative	13	Columns	dim27, dim19, dim22, dim26, dim32
VaryDeduplication	breast.arff	25	100	5	75	Approximative	14	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	75	Approximative	14	Columns	dim28, dim27, dim29, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	75	Approximative	15	Strength	0.712313354063132
VaryDeduplication	breast.arff	25	100	5	75	Approximative	15	Columns	dim28, dim25, dim30, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	16	Strength	0.709837470246602
VaryDeduplication	breast.arff	25	100	5	75	Approximative	16	Columns	dim28, dim25, dim30, dim31, dim23
VaryDeduplication	breast.arff	25	100	5	75	Approximative	17	Strength	0.709837470246601
VaryDeduplication	breast.arff	25	100	5	75	Approximative	17	Columns	dim26, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	18	Strength	0.708500790920893
VaryDeduplication	breast.arff	25	100	5	75	Approximative	18	Columns	dim27, dim26, dim29, dim31, dim22
VaryDeduplication	breast.arff	25	100	5	75	Approximative	19	Strength	0.706024907104362
VaryDeduplication	breast.arff	25	100	5	75	Approximative	19	Columns	dim30, dim24, dim31, dim32, dim22
VaryDeduplication	breast.arff	25	100	5	75	Approximative	20	Strength	0.706024907104362
VaryDeduplication	breast.arff	25	100	5	75	Approximative	20	Columns	dim28, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	75	Approximative	21	Strength	0.705520536043202
VaryDeduplication	breast.arff	25	100	5	75	Approximative	21	Columns	dim26, dim25, dim31, dim27, dim32
VaryDeduplication	breast.arff	25	100	5	75	Approximative	22	Strength	0.7055205360432
VaryDeduplication	breast.arff	25	100	5	75	Approximative	22	Columns	dim29, dim27, dim31, dim32, dim24
VaryDeduplication	breast.arff	25	100	5	75	Approximative	23	Strength	0.702212343962122
VaryDeduplication	breast.arff	25	100	5	75	Approximative	23	Columns	dim28, dim25, dim30, dim29, dim23
VaryDeduplication	breast.arff	25	100	5	75	Approximative	24	Strength	0.70170797290096
VaryDeduplication	breast.arff	25	100	5	75	Approximative	24	Columns	dim28, dim27, dim32, dim29, dim21
VaryDeduplication	breast.arff	25	100	5	75	Approximative	25	Strength	0.699736460145592
VaryDeduplication	breast.arff	25	100	5	75	Approximative	25	Columns	dim28, dim25, dim30, dim31, dim32
VaryDeduplication	breast.arff	25	100	5	75	Approximative	1	NaiveBayes - F1	0.314780457637601
VaryDeduplication	breast.arff	25	100	5	75	Approximative	2	NaiveBayes - F1	0.35952380952381
VaryDeduplication	breast.arff	25	100	5	75	Approximative	3	NaiveBayes - F1	0.350587507730365
VaryDeduplication	breast.arff	25	100	5	75	Approximative	4	NaiveBayes - F1	0.396092796092796
VaryDeduplication	breast.arff	25	100	5	75	Approximative	5	NaiveBayes - F1	0.358954008954009
VaryDeduplication	breast.arff	25	100	5	75	Approximative	6	NaiveBayes - F1	0.267730186480186
VaryDeduplication	breast.arff	25	100	5	75	Approximative	7	NaiveBayes - F1	0.329572510822511
VaryDeduplication	breast.arff	25	100	5	75	Approximative	8	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	75	Approximative	9	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	75	Approximative	10	NaiveBayes - F1	0.338690476190476
VaryDeduplication	breast.arff	25	100	5	75	Approximative	11	NaiveBayes - F1	0.183673469387755
VaryDeduplication	breast.arff	25	100	5	75	Approximative	12	NaiveBayes - F1	0.333487940630798
VaryDeduplication	breast.arff	25	100	5	75	Approximative	13	NaiveBayes - F1	0.257142857142857
VaryDeduplication	breast.arff	25	100	5	75	Approximative	14	NaiveBayes - F1	0.339502164502165
VaryDeduplication	breast.arff	25	100	5	75	Approximative	15	NaiveBayes - F1	0.45
VaryDeduplication	breast.arff	25	100	5	75	Approximative	16	NaiveBayes - F1	0.376149776149776
VaryDeduplication	breast.arff	25	100	5	75	Approximative	17	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	75	Approximative	18	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	75	Approximative	19	NaiveBayes - F1	0.392261904761905
VaryDeduplication	breast.arff	25	100	5	75	Approximative	20	NaiveBayes - F1	0.306666666666667
VaryDeduplication	breast.arff	25	100	5	75	Approximative	21	NaiveBayes - F1	0.217687074829932
VaryDeduplication	breast.arff	25	100	5	75	Approximative	22	NaiveBayes - F1	0.356613756613757
VaryDeduplication	breast.arff	25	100	5	75	Approximative	23	NaiveBayes - F1	0.248340548340548
VaryDeduplication	breast.arff	25	100	5	75	Approximative	24	NaiveBayes - F1	0.367965367965368
VaryDeduplication	breast.arff	25	100	5	75	Approximative	25	NaiveBayes - F1	0.217687074829932
VaryDeduplication	breast.arff	25	100	5	75	Approximative	1	kNN - F1	0.277210884353742
VaryDeduplication	breast.arff	25	100	5	75	Approximative	2	kNN - F1	0.248253968253968
VaryDeduplication	breast.arff	25	100	5	75	Approximative	3	kNN - F1	0.234013605442177
VaryDeduplication	breast.arff	25	100	5	75	Approximative	4	kNN - F1	0.248436748436748
VaryDeduplication	breast.arff	25	100	5	75	Approximative	5	kNN - F1	0.27962962962963
VaryDeduplication	breast.arff	25	100	5	75	Approximative	6	kNN - F1	0.247142857142857
VaryDeduplication	breast.arff	25	100	5	75	Approximative	7	kNN - F1	0.296488696488697
VaryDeduplication	breast.arff	25	100	5	75	Approximative	8	kNN - F1	0.176190476190476
VaryDeduplication	breast.arff	25	100	5	75	Approximative	9	kNN - F1	0.261904761904762
VaryDeduplication	breast.arff	25	100	5	75	Approximative	10	kNN - F1	0.254497354497354
VaryDeduplication	breast.arff	25	100	5	75	Approximative	11	kNN - F1	0.200925925925926
VaryDeduplication	breast.arff	25	100	5	75	Approximative	12	kNN - F1	0.211507936507937
VaryDeduplication	breast.arff	25	100	5	75	Approximative	13	kNN - F1	0.294444444444444
VaryDeduplication	breast.arff	25	100	5	75	Approximative	14	kNN - F1	0.415079365079365
VaryDeduplication	breast.arff	25	100	5	75	Approximative	15	kNN - F1	0.222222222222222
VaryDeduplication	breast.arff	25	100	5	75	Approximative	16	kNN - F1	0.26875
VaryDeduplication	breast.arff	25	100	5	75	Approximative	17	kNN - F1	0.313888888888889
VaryDeduplication	breast.arff	25	100	5	75	Approximative	18	kNN - F1	0.306233889567223
VaryDeduplication	breast.arff	25	100	5	75	Approximative	19	kNN - F1	0.287698412698413
VaryDeduplication	breast.arff	25	100	5	75	Approximative	20	kNN - F1	0.307142857142857
VaryDeduplication	breast.arff	25	100	5	75	Approximative	21	kNN - F1	0.250793650793651
VaryDeduplication	breast.arff	25	100	5	75	Approximative	22	kNN - F1	0.211507936507937
VaryDeduplication	breast.arff	25	100	5	75	Approximative	23	kNN - F1	0.386111111111111
VaryDeduplication	breast.arff	25	100	5	75	Approximative	24	kNN - F1	0.356349206349206
VaryDeduplication	breast.arff	25	100	5	75	Approximative	25	kNN - F1	0.254761904761905
VaryDeduplication	breast.arff	25	100	5	75	Approximative	0	Diversity	14
VaryDeduplication	breast.arff	25	100	5	75	Approximative	0	Dissimilarity	0.309074074074074
VaryDeduplication	breast.arff	25	100	5	100	Approximative	1	Strength	0.736327937407391
VaryDeduplication	breast.arff	25	100	5	100	Approximative	1	Columns	dim20, dim19, dim21, dim32, dim28
VaryDeduplication	breast.arff	25	100	5	100	Approximative	2	Strength	0.733852053590861
VaryDeduplication	breast.arff	25	100	5	100	Approximative	2	Columns	dim30, dim24, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	100	Approximative	3	Strength	0.732011003203992
VaryDeduplication	breast.arff	25	100	5	100	Approximative	3	Columns	dim28, dim27, dim32, dim31, dim21
VaryDeduplication	breast.arff	25	100	5	100	Approximative	4	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	100	Approximative	4	Columns	dim29, dim28, dim31, dim30, dim24
VaryDeduplication	breast.arff	25	100	5	100	Approximative	5	Strength	0.730039490448622
VaryDeduplication	breast.arff	25	100	5	100	Approximative	5	Columns	dim28, dim27, dim30, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	100	Approximative	6	Strength	0.726226927306382
VaryDeduplication	breast.arff	25	100	5	100	Approximative	6	Columns	dim25, dim20, dim28, dim24, dim27
VaryDeduplication	breast.arff	25	100	5	100	Approximative	7	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	100	Approximative	7	Columns	dim32, dim19, dim23, dim22, dim31
VaryDeduplication	breast.arff	25	100	5	100	Approximative	8	Strength	0.726226927306381
VaryDeduplication	breast.arff	25	100	5	100	Approximative	8	Columns	dim28, dim25, dim26, dim27, dim31
VaryDeduplication	breast.arff	25	100	5	100	Approximative	9	Strength	0.723751043489852
VaryDeduplication	breast.arff	25	100	5	100	Approximative	9	Columns	dim30, dim25, dim27, dim28, dim31
VaryDeduplication	breast.arff	25	100	5	100	Approximative	10	Strength	0.719938480347611
VaryDeduplication	breast.arff	25	100	5	100	Approximative	10	Columns	dim28, dim27, dim32, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	100	Approximative	11	Strength	0.717462596531081
VaryDeduplication	breast.arff	25	100	5	100	Approximative	11	Columns	dim28, dim26, dim32, dim29, dim22
VaryDeduplication	breast.arff	25	100	5	100	Approximative	12	Strength	0.71562154614421
VaryDeduplication	breast.arff	25	100	5	100	Approximative	12	Columns	dim25, dim24, dim26, dim32, dim20
VaryDeduplication	breast.arff	25	100	5	100	Approximative	13	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	100	Approximative	13	Columns	dim27, dim19, dim22, dim26, dim32
VaryDeduplication	breast.arff	25	100	5	100	Approximative	14	Strength	0.712313354063133
VaryDeduplication	breast.arff	25	100	5	100	Approximative	14	Columns	dim28, dim27, dim29, dim31, dim24
VaryDeduplication	breast.arff	25	100	5	100	Approximative	15	Strength	0.712313354063132
VaryDeduplication	breast.arff	25	100	5	100	Approximative	15	Columns	dim28, dim25, dim30, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	100	Approximative	16	Strength	0.709837470246602
VaryDeduplication	breast.arff	25	100	5	100	Approximative	16	Columns	dim28, dim25, dim30, dim31, dim23
VaryDeduplication	breast.arff	25	100	5	100	Approximative	17	Strength	0.709837470246601
VaryDeduplication	breast.arff	25	100	5	100	Approximative	17	Columns	dim26, dim25, dim27, dim29, dim31
VaryDeduplication	breast.arff	25	100	5	100	Approximative	18	Strength	0.708500790920893
VaryDeduplication	breast.arff	25	100	5	100	Approximative	18	Columns	dim27, dim26, dim29, dim31, dim22
